snapshot_date,ing_id,ing_name,percentage_stock_remaining,stock_utilization_rate
2023-04-13,ing035,"Garlic Knots",60.61,3.03
2023-04-13,ing036,Kale,70.00,0.00
2023-04-13,ing037,Spinach,78.95,5.26
2023-04-13,ing038,Avocado,86.67,0.00
2023-04-13,ing039,"Mixed Seeds",94.12,0.00
2023-04-13,ing042,"Espresso Panna Base",76.92,0.00
2023-04-13,ing043,"Vanilla Syrup",100.00,0.00
2023-04-13,ing044,"Berry Mix",77.27,0.00
2023-04-13,ing045,"Oat Crumble",100.00,0.00
2023-04-13,ing046,"Mango Sticky Rice Mix",70.00,5.00
2023-04-13,ing047,"Cold Brew Coffee",82.67,5.33
2023-04-13,ing048,"Cold Brew Coffee 1.5L",72.92,4.17
2023-04-13,ing049,"Ginger Fizz 33cl",50.00,1.22
2023-04-13,ing050,"Ginger Fizz 1.5L",49.09,10.91
2023-04-13,ing051,"Lime Mint Sparkle 33cl",85.00,2.50
2023-04-13,ing052,"Lime Mint Sparkle 1.5L",55.56,16.67
2023-04-13,ing053,"Berry Kombucha 33cl",55.13,6.41
2023-04-13,ing054,"Berry Kombucha 1.5L",65.38,3.85
2023-04-14,ing001,"Flatbread Dough (8-pack)",10.53,13.16
2023-04-14,ing002,"Roasted Red Peppers",59.09,4.55
2023-04-14,ing003,"Goat Cheese",60.00,6.67
2023-04-14,ing004,"Black Olives",70.37,3.70
2023-04-14,ing005,"Sun-Dried Tomatoes",61.11,0.00
2023-04-14,ing006,"Spicy Chicken",91.67,0.00
2023-04-14,ing007,Jalapenos,60.00,0.00
2023-04-14,ing008,"Smoked Gouda",57.14,0.00
2023-04-14,ing009,"Chipotle Sauce",85.00,0.00
2023-04-14,ing010,"Wild Mushrooms",61.11,5.56
2023-04-14,ing011,"Truffle Oil",75.00,12.50
2023-04-14,ing012,Mozzarella,70.83,4.17
2023-04-14,ing013,"Fresh Spinach",82.35,5.88
2023-04-14,ing014,"Italian Sausage",84.62,7.69
2023-04-14,ing015,"Roasted Garlic",94.74,0.00
2023-04-14,ing016,"Red Onion",50.00,7.69
2023-04-14,ing017,"Fresh Basil",100.00,0.00
2023-04-14,ing018,"Smoked Salmon",22.22,0.00
2023-04-14,ing019,"Dill Cream Cheese",64.29,0.00
2023-04-14,ing020,Capers,81.82,0.00
2023-04-14,ing021,Arugula,100.00,0.00
2023-04-14,ing022,"BBQ Brisket",63.64,18.18
2023-04-14,ing023,"Cheddar Cheese",68.75,6.25
2023-04-14,ing024,"BBQ Sauce",72.22,5.56
2023-04-14,ing025,"Tandoori Chicken",41.67,16.67
2023-04-14,ing026,"Mint Yogurt",50.00,7.14
2023-04-14,ing027,"Green Chilli",77.78,11.11
2023-04-14,ing028,"Grilled Pineapple",84.62,0.00
2023-04-14,ing029,"Pulled Pork",80.00,0.00
2023-04-14,ing032,"Cauliflower Florets",77.27,0.00
2023-04-14,ing033,"Buffalo Sauce",80.00,0.00
2023-04-14,ing034,Ranch,100.00,0.00
2023-04-14,ing035,"Garlic Knots",57.58,3.03
2023-04-14,ing036,Kale,70.00,0.00
2023-04-14,ing037,Spinach,78.95,0.00
2023-04-14,ing038,Avocado,86.67,0.00
2023-04-14,ing039,"Mixed Seeds",94.12,0.00
2023-04-14,ing040,"Caramel Filling",56.25,6.25
2023-04-14,ing041,"Chocolate Syrup",100.00,0.00
2023-04-14,ing042,"Espresso Panna Base",76.92,0.00
2023-04-14,ing043,"Vanilla Syrup",100.00,0.00
2023-04-14,ing044,"Berry Mix",77.27,0.00
2023-04-14,ing045,"Oat Crumble",100.00,0.00
2023-04-14,ing046,"Mango Sticky Rice Mix",65.00,5.00
2023-04-14,ing047,"Cold Brew Coffee",73.33,9.33
2023-04-14,ing048,"Cold Brew Coffee 1.5L",43.75,29.17
2023-04-14,ing049,"Ginger Fizz 33cl",82.93,10.98
2023-04-14,ing050,"Ginger Fizz 1.5L",43.64,5.45
2023-04-14,ing051,"Lime Mint Sparkle 33cl",82.50,2.50
2023-04-14,ing052,"Lime Mint Sparkle 1.5L",38.89,16.67
2023-04-14,ing053,"Berry Kombucha 33cl",39.74,15.38
2023-04-14,ing054,"Berry Kombucha 1.5L",51.92,13.46
2023-04-15,ing001,"Flatbread Dough (8-pack)",-10.53,21.05
2023-04-15,ing002,"Roasted Red Peppers",54.55,4.55
2023-04-15,ing003,"Goat Cheese",46.67,13.33
2023-04-15,ing004,"Black Olives",66.67,3.70
2023-04-15,ing005,"Sun-Dried Tomatoes",55.56,5.56
2023-04-15,ing006,"Spicy Chicken",83.33,8.33
2023-04-15,ing007,Jalapenos,52.00,8.00
2023-04-15,ing008,"Smoked Gouda",92.86,7.14
2023-04-15,ing009,"Chipotle Sauce",80.00,5.00
2023-04-15,ing010,"Wild Mushrooms",50.00,11.11
2023-04-15,ing011,"Truffle Oil",50.00,25.00
2023-04-15,ing012,Mozzarella,66.67,4.17
2023-04-15,ing013,"Fresh Spinach",76.47,5.88
2023-04-15,ing014,"Italian Sausage",76.92,7.69
2023-04-15,ing015,"Roasted Garlic",94.74,0.00
2023-04-15,ing016,"Red Onion",76.92,11.54
2023-04-15,ing017,"Fresh Basil",100.00,0.00
2023-04-15,ing018,"Smoked Salmon",22.22,0.00
2023-04-15,ing019,"Dill Cream Cheese",64.29,0.00
2023-04-15,ing020,Capers,81.82,0.00
2023-04-15,ing021,Arugula,100.00,0.00
2023-04-15,ing022,"BBQ Brisket",36.36,27.27
2023-04-15,ing023,"Cheddar Cheese",56.25,12.50
2023-04-15,ing024,"BBQ Sauce",66.67,5.56
2023-04-15,ing025,"Tandoori Chicken",66.67,16.67
2023-04-15,ing026,"Mint Yogurt",42.86,7.14
2023-04-15,ing027,"Green Chilli",66.67,11.11
2023-04-15,ing028,"Grilled Pineapple",76.92,7.69
2023-04-15,ing029,"Pulled Pork",60.00,20.00
2023-04-15,ing030,"Truffle Fries",88.46,3.85
2023-04-15,ing031,Parmesan,100.00,0.00
2023-04-15,ing032,"Cauliflower Florets",77.27,0.00
2023-04-15,ing033,"Buffalo Sauce",80.00,0.00
2023-04-15,ing034,Ranch,100.00,0.00
2023-04-15,ing040,"Caramel Filling",87.50,6.25
2023-04-15,ing041,"Chocolate Syrup",100.00,0.00
2023-04-15,ing042,"Espresso Panna Base",69.23,7.69
2023-04-15,ing043,"Vanilla Syrup",100.00,0.00
2023-04-15,ing046,"Mango Sticky Rice Mix",60.00,5.00
2023-04-15,ing047,"Cold Brew Coffee",68.00,5.33
2023-04-15,ing048,"Cold Brew Coffee 1.5L",35.42,8.33
2023-04-15,ing050,"Ginger Fizz 1.5L",80.00,3.64
2023-04-15,ing051,"Lime Mint Sparkle 33cl",78.75,3.75
2023-04-15,ing052,"Lime Mint Sparkle 1.5L",31.48,7.41
2023-04-15,ing054,"Berry Kombucha 1.5L",44.23,7.69
2023-04-16,ing001,"Flatbread Dough (8-pack)",55.26,10.53
2023-04-16,ing002,"Roasted Red Peppers",54.55,0.00
2023-04-16,ing003,"Goat Cheese",80.00,6.67
2023-04-16,ing004,"Black Olives",62.96,3.70
2023-04-16,ing005,"Sun-Dried Tomatoes",94.44,0.00
2023-04-16,ing006,"Spicy Chicken",75.00,8.33
2023-04-16,ing007,Jalapenos,84.00,8.00
2023-04-16,ing008,"Smoked Gouda",85.71,7.14
2023-04-16,ing009,"Chipotle Sauce",80.00,0.00
2023-04-16,ing010,"Wild Mushrooms",50.00,0.00
2023-04-16,ing011,"Truffle Oil",37.50,12.50
2023-04-16,ing012,Mozzarella,62.50,4.17
2023-04-16,ing013,"Fresh Spinach",76.47,0.00
2023-04-16,ing014,"Italian Sausage",76.92,0.00
2023-04-16,ing015,"Roasted Garlic",94.74,0.00
2023-04-16,ing016,"Red Onion",73.08,3.85
2023-04-16,ing017,"Fresh Basil",100.00,0.00
2023-04-16,ing018,"Smoked Salmon",-11.11,33.33
2023-04-16,ing019,"Dill Cream Cheese",57.14,7.14
2023-04-16,ing020,Capers,81.82,0.00
2023-04-16,ing021,Arugula,100.00,0.00
2023-04-16,ing022,"BBQ Brisket",63.64,9.09
2023-04-16,ing023,"Cheddar Cheese",50.00,6.25
2023-04-16,ing024,"BBQ Sauce",66.67,0.00
2023-04-16,ing025,"Tandoori Chicken",66.67,0.00
2023-04-16,ing026,"Mint Yogurt",85.71,0.00
2023-04-16,ing027,"Green Chilli",66.67,0.00
2023-04-16,ing028,"Grilled Pineapple",69.23,7.69
2023-04-16,ing029,"Pulled Pork",40.00,20.00
2023-04-16,ing030,"Truffle Fries",84.62,3.85
2023-04-16,ing031,Parmesan,100.00,0.00
2023-04-16,ing032,"Cauliflower Florets",72.73,4.55
2023-04-16,ing033,"Buffalo Sauce",80.00,0.00
2023-04-16,ing034,Ranch,100.00,0.00
2023-04-16,ing035,"Garlic Knots",93.94,3.03
2023-04-16,ing036,Kale,70.00,0.00
2023-04-16,ing037,Spinach,73.68,5.26
2023-04-16,ing038,Avocado,86.67,0.00
2023-04-16,ing039,"Mixed Seeds",94.12,0.00
2023-04-16,ing040,"Caramel Filling",87.50,0.00
2023-04-16,ing041,"Chocolate Syrup",100.00,0.00
2023-04-16,ing042,"Espresso Panna Base",69.23,0.00
2023-04-16,ing043,"Vanilla Syrup",100.00,0.00
2023-04-16,ing044,"Berry Mix",77.27,0.00
2023-04-16,ing045,"Oat Crumble",100.00,0.00
2023-04-16,ing046,"Mango Sticky Rice Mix",55.00,5.00
2023-04-16,ing047,"Cold Brew Coffee",56.00,12.00
2023-04-16,ing050,"Ginger Fizz 1.5L",67.27,12.73
2023-04-16,ing051,"Lime Mint Sparkle 33cl",68.75,10.00
2023-04-16,ing053,"Berry Kombucha 33cl",70.51,14.10
2023-04-16,ing054,"Berry Kombucha 1.5L",32.69,11.54
2023-04-17,ing001,"Flatbread Dough (8-pack)",36.84,18.42
2023-04-17,ing002,"Roasted Red Peppers",50.00,4.55
2023-04-17,ing003,"Goat Cheese",66.67,13.33
2023-04-17,ing004,"Black Olives",59.26,3.70
2023-04-17,ing005,"Sun-Dried Tomatoes",88.89,5.56
2023-04-17,ing006,"Spicy Chicken",75.00,0.00
2023-04-17,ing007,Jalapenos,80.00,4.00
2023-04-17,ing008,"Smoked Gouda",85.71,0.00
2023-04-17,ing009,"Chipotle Sauce",80.00,0.00
2023-04-17,ing010,"Wild Mushrooms",44.44,5.56
2023-04-17,ing011,"Truffle Oil",75.00,12.50
2023-04-17,ing012,Mozzarella,58.33,4.17
2023-04-17,ing013,"Fresh Spinach",76.47,0.00
2023-04-17,ing014,"Italian Sausage",69.23,7.69
2023-04-17,ing015,"Roasted Garlic",89.47,5.26
2023-04-17,ing016,"Red Onion",69.23,3.85
2023-04-17,ing017,"Fresh Basil",100.00,0.00
2023-04-17,ing018,"Smoked Salmon",-22.22,11.11
2023-04-17,ing019,"Dill Cream Cheese",57.14,0.00
2023-04-17,ing020,Capers,81.82,0.00
2023-04-17,ing021,Arugula,100.00,0.00
2023-04-17,ing022,"BBQ Brisket",54.55,9.09
2023-04-17,ing023,"Cheddar Cheese",43.75,6.25
2023-04-17,ing024,"BBQ Sauce",66.67,0.00
2023-04-17,ing025,"Tandoori Chicken",58.33,8.33
2023-04-17,ing026,"Mint Yogurt",85.71,0.00
2023-04-17,ing027,"Green Chilli",66.67,0.00
2023-04-17,ing028,"Grilled Pineapple",61.54,7.69
2023-04-17,ing029,"Pulled Pork",30.00,10.00
2023-04-17,ing030,"Truffle Fries",76.92,7.69
2023-04-17,ing031,Parmesan,100.00,0.00
2023-04-17,ing032,"Cauliflower Florets",68.18,4.55
2023-04-17,ing033,"Buffalo Sauce",80.00,0.00
2023-04-17,ing034,Ranch,100.00,0.00
2023-04-17,ing035,"Garlic Knots",90.91,3.03
2023-04-17,ing036,Kale,70.00,0.00
2023-04-17,ing037,Spinach,73.68,0.00
2023-04-17,ing038,Avocado,86.67,0.00
2023-04-17,ing039,"Mixed Seeds",94.12,0.00
2023-04-17,ing040,"Caramel Filling",81.25,6.25
2023-04-17,ing041,"Chocolate Syrup",100.00,0.00
2023-04-17,ing042,"Espresso Panna Base",61.54,7.69
2023-04-17,ing043,"Vanilla Syrup",100.00,0.00
2023-04-17,ing044,"Berry Mix",72.73,4.55
2023-04-17,ing045,"Oat Crumble",94.44,5.56
2023-04-17,ing046,"Mango Sticky Rice Mix",55.00,0.00
2023-04-17,ing047,"Cold Brew Coffee",48.00,8.00
2023-04-17,ing048,"Cold Brew Coffee 1.5L",83.33,8.33
2023-04-17,ing049,"Ginger Fizz 33cl",74.39,8.54
2023-04-17,ing050,"Ginger Fizz 1.5L",63.64,3.64
2023-04-17,ing051,"Lime Mint Sparkle 33cl",65.00,3.75
2023-04-17,ing053,"Berry Kombucha 33cl",65.38,5.13
2023-04-17,ing054,"Berry Kombucha 1.5L",65.38,15.38
2023-04-18,ing001,"Flatbread Dough (8-pack)",21.05,15.79
2023-04-18,ing002,"Roasted Red Peppers",90.91,0.00
2023-04-18,ing003,"Goat Cheese",60.00,6.67
2023-04-18,ing004,"Black Olives",59.26,0.00
2023-04-18,ing005,"Sun-Dried Tomatoes",88.89,0.00
2023-04-18,ing006,"Spicy Chicken",66.67,8.33
2023-04-18,ing007,Jalapenos,76.00,4.00
2023-04-18,ing008,"Smoked Gouda",78.57,7.14
2023-04-18,ing009,"Chipotle Sauce",80.00,0.00
2023-04-18,ing010,"Wild Mushrooms",38.89,5.56
2023-04-18,ing011,"Truffle Oil",62.50,12.50
2023-04-18,ing012,Mozzarella,54.17,4.17
2023-04-18,ing013,"Fresh Spinach",76.47,0.00
2023-04-18,ing014,"Italian Sausage",53.85,15.38
2023-04-18,ing015,"Roasted Garlic",84.21,5.26
2023-04-18,ing016,"Red Onion",61.54,7.69
2023-04-18,ing017,"Fresh Basil",90.00,10.00
2023-04-18,ing018,"Smoked Salmon",22.22,33.33
2023-04-18,ing019,"Dill Cream Cheese",50.00,7.14
2023-04-18,ing020,Capers,81.82,0.00
2023-04-18,ing021,Arugula,100.00,0.00
2023-04-18,ing022,"BBQ Brisket",81.82,9.09
2023-04-18,ing023,"Cheddar Cheese",81.25,6.25
2023-04-18,ing024,"BBQ Sauce",66.67,0.00
2023-04-18,ing025,"Tandoori Chicken",50.00,8.33
2023-04-18,ing026,"Mint Yogurt",78.57,7.14
2023-04-18,ing027,"Green Chilli",55.56,11.11
2023-04-18,ing028,"Grilled Pineapple",53.85,7.69
2023-04-18,ing029,"Pulled Pork",60.00,10.00
2023-04-18,ing030,"Truffle Fries",76.92,0.00
2023-04-18,ing031,Parmesan,100.00,0.00
2023-04-18,ing035,"Garlic Knots",84.85,6.06
2023-04-18,ing036,Kale,65.00,5.00
2023-04-18,ing037,Spinach,68.42,5.26
2023-04-18,ing038,Avocado,86.67,0.00
2023-04-18,ing039,"Mixed Seeds",94.12,0.00
2023-04-18,ing040,"Caramel Filling",68.75,12.50
2023-04-18,ing041,"Chocolate Syrup",100.00,0.00
2023-04-18,ing042,"Espresso Panna Base",61.54,0.00
2023-04-18,ing043,"Vanilla Syrup",100.00,0.00
2023-04-18,ing044,"Berry Mix",72.73,0.00
2023-04-18,ing045,"Oat Crumble",94.44,0.00
2023-04-18,ing046,"Mango Sticky Rice Mix",90.00,5.00
2023-04-18,ing047,"Cold Brew Coffee",38.67,9.33
2023-04-18,ing048,"Cold Brew Coffee 1.5L",68.75,14.58
2023-04-18,ing050,"Ginger Fizz 1.5L",54.55,9.09
2023-04-18,ing051,"Lime Mint Sparkle 33cl",61.25,3.75
2023-04-18,ing052,"Lime Mint Sparkle 1.5L",68.52,7.41
2023-04-18,ing053,"Berry Kombucha 33cl",51.28,14.10
2023-04-18,ing054,"Berry Kombucha 1.5L",57.69,7.69
2023-04-19,ing001,"Flatbread Dough (8-pack)",13.16,7.89
2023-04-19,ing002,"Roasted Red Peppers",90.91,0.00
2023-04-19,ing003,"Goat Cheese",53.33,6.67
2023-04-19,ing004,"Black Olives",59.26,0.00
2023-04-19,ing005,"Sun-Dried Tomatoes",88.89,0.00
2023-04-19,ing006,"Spicy Chicken",66.67,0.00
2023-04-19,ing007,Jalapenos,72.00,4.00
2023-04-19,ing008,"Smoked Gouda",78.57,0.00
2023-04-19,ing009,"Chipotle Sauce",80.00,0.00
2023-04-19,ing010,"Wild Mushrooms",38.89,0.00
2023-04-19,ing011,"Truffle Oil",50.00,12.50
2023-04-19,ing012,Mozzarella,54.17,0.00
2023-04-19,ing013,"Fresh Spinach",76.47,0.00
2023-04-19,ing014,"Italian Sausage",46.15,7.69
2023-04-19,ing015,"Roasted Garlic",84.21,0.00
2023-04-19,ing016,"Red Onion",57.69,3.85
2023-04-19,ing017,"Fresh Basil",90.00,0.00
2023-04-19,ing018,"Smoked Salmon",-11.11,33.33
2023-04-19,ing019,"Dill Cream Cheese",85.71,7.14
2023-04-19,ing020,Capers,81.82,0.00
2023-04-19,ing021,Arugula,100.00,0.00
2023-04-19,ing022,"BBQ Brisket",72.73,9.09
2023-04-19,ing023,"Cheddar Cheese",81.25,0.00
2023-04-19,ing024,"BBQ Sauce",66.67,0.00
2023-04-19,ing025,"Tandoori Chicken",75.00,16.67
2023-04-19,ing026,"Mint Yogurt",71.43,7.14
2023-04-19,ing027,"Green Chilli",44.44,11.11
2023-04-19,ing028,"Grilled Pineapple",46.15,7.69
2023-04-19,ing029,"Pulled Pork",50.00,10.00
2023-04-19,ing030,"Truffle Fries",73.08,3.85
2023-04-19,ing031,Parmesan,100.00,0.00
2023-04-19,ing032,"Cauliflower Florets",63.64,4.55
2023-04-19,ing033,"Buffalo Sauce",80.00,0.00
2023-04-19,ing034,Ranch,100.00,0.00
2023-04-19,ing036,Kale,65.00,0.00
2023-04-19,ing037,Spinach,68.42,0.00
2023-04-19,ing038,Avocado,86.67,0.00
2023-04-19,ing039,"Mixed Seeds",94.12,0.00
2023-04-19,ing040,"Caramel Filling",68.75,0.00
2023-04-19,ing041,"Chocolate Syrup",100.00,0.00
2023-04-19,ing044,"Berry Mix",72.73,0.00
2023-04-19,ing045,"Oat Crumble",94.44,0.00
2023-04-19,ing046,"Mango Sticky Rice Mix",90.00,0.00
2023-04-19,ing047,"Cold Brew Coffee",70.67,12.00
2023-04-19,ing048,"Cold Brew Coffee 1.5L",54.17,14.58
2023-04-19,ing049,"Ginger Fizz 33cl",69.51,4.88
2023-04-19,ing050,"Ginger Fizz 1.5L",49.09,5.45
2023-04-19,ing051,"Lime Mint Sparkle 33cl",56.25,5.00
2023-04-19,ing052,"Lime Mint Sparkle 1.5L",66.67,1.85
2023-04-19,ing053,"Berry Kombucha 33cl",47.44,3.85
2023-04-19,ing054,"Berry Kombucha 1.5L",53.85,3.85
2023-04-20,ing001,"Flatbread Dough (8-pack)",0.00,13.16
2023-04-20,ing002,"Roasted Red Peppers",90.91,0.00
2023-04-20,ing003,"Goat Cheese",86.67,6.67
2023-04-20,ing004,"Black Olives",100.00,0.00
2023-04-20,ing005,"Sun-Dried Tomatoes",88.89,0.00
2023-04-20,ing006,"Spicy Chicken",66.67,0.00
2023-04-20,ing007,Jalapenos,68.00,4.00
2023-04-20,ing008,"Smoked Gouda",78.57,0.00
2023-04-20,ing009,"Chipotle Sauce",80.00,0.00
2023-04-20,ing010,"Wild Mushrooms",33.33,5.56
2023-04-20,ing011,"Truffle Oil",75.00,12.50
2023-04-20,ing012,Mozzarella,91.67,4.17
2023-04-20,ing013,"Fresh Spinach",70.59,5.88
2023-04-20,ing014,"Italian Sausage",84.62,7.69
2023-04-20,ing015,"Roasted Garlic",84.21,0.00
2023-04-20,ing016,"Red Onion",53.85,3.85
2023-04-20,ing017,"Fresh Basil",90.00,0.00
2023-04-20,ing018,"Smoked Salmon",-33.33,22.22
2023-04-20,ing019,"Dill Cream Cheese",78.57,7.14
2023-04-20,ing020,Capers,81.82,0.00
2023-04-20,ing021,Arugula,100.00,0.00
2023-04-20,ing022,"BBQ Brisket",63.64,9.09
2023-04-20,ing023,"Cheddar Cheese",81.25,0.00
2023-04-20,ing024,"BBQ Sauce",66.67,0.00
2023-04-20,ing025,"Tandoori Chicken",66.67,8.33
2023-04-20,ing026,"Mint Yogurt",71.43,0.00
2023-04-20,ing027,"Green Chilli",44.44,0.00
2023-04-20,ing028,"Grilled Pineapple",76.92,7.69
2023-04-20,ing029,"Pulled Pork",30.00,20.00
2023-04-20,ing030,"Truffle Fries",73.08,0.00
2023-04-20,ing031,Parmesan,100.00,0.00
2023-04-20,ing032,"Cauliflower Florets",59.09,4.55
2023-04-20,ing033,"Buffalo Sauce",80.00,0.00
2023-04-20,ing034,Ranch,100.00,0.00
2023-04-20,ing035,"Garlic Knots",81.82,3.03
2023-04-20,ing040,"Caramel Filling",62.50,6.25
2023-04-20,ing041,"Chocolate Syrup",100.00,0.00
2023-04-20,ing042,"Espresso Panna Base",53.85,7.69
2023-04-20,ing043,"Vanilla Syrup",100.00,0.00
2023-04-20,ing044,"Berry Mix",72.73,0.00
2023-04-20,ing045,"Oat Crumble",94.44,0.00
2023-04-20,ing047,"Cold Brew Coffee",61.33,9.33
2023-04-20,ing048,"Cold Brew Coffee 1.5L",50.00,4.17
2023-04-20,ing049,"Ginger Fizz 33cl",65.85,3.66
2023-04-20,ing050,"Ginger Fizz 1.5L",41.82,7.27
2023-04-20,ing051,"Lime Mint Sparkle 33cl",53.75,2.50
2023-04-20,ing052,"Lime Mint Sparkle 1.5L",57.41,9.26
2023-04-20,ing053,"Berry Kombucha 33cl",39.74,7.69
2023-04-20,ing054,"Berry Kombucha 1.5L",48.08,5.77
2023-04-21,ing001,"Flatbread Dough (8-pack)",31.58,13.16
2023-04-21,ing002,"Roasted Red Peppers",90.91,0.00
2023-04-21,ing003,"Goat Cheese",80.00,6.67
2023-04-21,ing004,"Black Olives",100.00,0.00
2023-04-21,ing005,"Sun-Dried Tomatoes",88.89,0.00
2023-04-21,ing006,"Spicy Chicken",58.33,8.33
2023-04-21,ing007,Jalapenos,60.00,8.00
2023-04-21,ing008,"Smoked Gouda",71.43,7.14
2023-04-21,ing009,"Chipotle Sauce",80.00,0.00
2023-04-21,ing010,"Wild Mushrooms",72.22,0.00
2023-04-21,ing011,"Truffle Oil",62.50,12.50
2023-04-21,ing012,Mozzarella,87.50,4.17
2023-04-21,ing013,"Fresh Spinach",70.59,0.00
2023-04-21,ing014,"Italian Sausage",76.92,7.69
2023-04-21,ing015,"Roasted Garlic",78.95,5.26
2023-04-21,ing016,"Red Onion",84.62,7.69
2023-04-21,ing017,"Fresh Basil",90.00,0.00
2023-04-21,ing018,"Smoked Salmon",-66.67,33.33
2023-04-21,ing019,"Dill Cream Cheese",71.43,7.14
2023-04-21,ing020,Capers,81.82,0.00
2023-04-21,ing021,Arugula,100.00,0.00
2023-04-21,ing022,"BBQ Brisket",54.55,9.09
2023-04-21,ing023,"Cheddar Cheese",75.00,6.25
2023-04-21,ing024,"BBQ Sauce",66.67,0.00
2023-04-21,ing025,"Tandoori Chicken",58.33,8.33
2023-04-21,ing026,"Mint Yogurt",64.29,7.14
2023-04-21,ing027,"Green Chilli",33.33,11.11
2023-04-21,ing028,"Grilled Pineapple",69.23,7.69
2023-04-21,ing029,"Pulled Pork",50.00,20.00
2023-04-21,ing030,"Truffle Fries",69.23,3.85
2023-04-21,ing031,Parmesan,100.00,0.00
2023-04-21,ing032,"Cauliflower Florets",54.55,4.55
2023-04-21,ing033,"Buffalo Sauce",80.00,0.00
2023-04-21,ing034,Ranch,100.00,0.00
2023-04-21,ing035,"Garlic Knots",78.79,3.03
2023-04-21,ing036,Kale,65.00,0.00
2023-04-21,ing037,Spinach,68.42,0.00
2023-04-21,ing038,Avocado,86.67,0.00
2023-04-21,ing039,"Mixed Seeds",94.12,0.00
2023-04-21,ing040,"Caramel Filling",56.25,6.25
2023-04-21,ing041,"Chocolate Syrup",100.00,0.00
2023-04-21,ing042,"Espresso Panna Base",84.62,7.69
2023-04-21,ing043,"Vanilla Syrup",100.00,0.00
2023-04-21,ing044,"Berry Mix",68.18,4.55
2023-04-21,ing045,"Oat Crumble",88.89,5.56
2023-04-21,ing046,"Mango Sticky Rice Mix",90.00,0.00
2023-04-21,ing048,"Cold Brew Coffee 1.5L",87.50,8.33
2023-04-21,ing049,"Ginger Fizz 33cl",58.54,7.32
2023-04-21,ing050,"Ginger Fizz 1.5L",65.45,21.82
2023-04-21,ing051,"Lime Mint Sparkle 33cl",93.75,3.75
2023-04-21,ing053,"Berry Kombucha 33cl",80.77,7.69
2023-04-21,ing054,"Berry Kombucha 1.5L",86.54,3.85
2023-04-22,ing001,"Flatbread Dough (8-pack)",21.05,10.53
2023-04-22,ing002,"Roasted Red Peppers",90.91,0.00
2023-04-22,ing003,"Goat Cheese",73.33,6.67
2023-04-22,ing004,"Black Olives",100.00,0.00
2023-04-22,ing005,"Sun-Dried Tomatoes",88.89,0.00
2023-04-22,ing006,"Spicy Chicken",58.33,0.00
2023-04-22,ing007,Jalapenos,56.00,4.00
2023-04-22,ing008,"Smoked Gouda",71.43,0.00
2023-04-22,ing009,"Chipotle Sauce",80.00,0.00
2023-04-22,ing010,"Wild Mushrooms",72.22,0.00
2023-04-22,ing011,"Truffle Oil",50.00,12.50
2023-04-22,ing012,Mozzarella,87.50,0.00
2023-04-22,ing013,"Fresh Spinach",70.59,0.00
2023-04-22,ing014,"Italian Sausage",69.23,7.69
2023-04-22,ing015,"Roasted Garlic",73.68,5.26
2023-04-22,ing016,"Red Onion",76.92,7.69
2023-04-22,ing017,"Fresh Basil",90.00,0.00
2023-04-22,ing018,"Smoked Salmon",0.00,11.11
2023-04-22,ing019,"Dill Cream Cheese",71.43,0.00
2023-04-22,ing020,Capers,81.82,0.00
2023-04-22,ing021,Arugula,100.00,0.00
2023-04-22,ing022,"BBQ Brisket",81.82,9.09
2023-04-22,ing023,"Cheddar Cheese",68.75,6.25
2023-04-22,ing024,"BBQ Sauce",66.67,0.00
2023-04-22,ing025,"Tandoori Chicken",41.67,16.67
2023-04-22,ing026,"Mint Yogurt",57.14,7.14
2023-04-22,ing027,"Green Chilli",66.67,11.11
2023-04-22,ing028,"Grilled Pineapple",61.54,7.69
2023-04-22,ing029,"Pulled Pork",40.00,10.00
2023-04-22,ing030,"Truffle Fries",61.54,7.69
2023-04-22,ing031,Parmesan,100.00,0.00
2023-04-22,ing032,"Cauliflower Florets",86.36,9.09
2023-04-22,ing033,"Buffalo Sauce",73.33,6.67
2023-04-22,ing034,Ranch,100.00,0.00
2023-04-22,ing035,"Garlic Knots",78.79,0.00
2023-04-22,ing036,Kale,65.00,0.00
2023-04-22,ing037,Spinach,63.16,5.26
2023-04-22,ing038,Avocado,86.67,0.00
2023-04-22,ing039,"Mixed Seeds",94.12,0.00
2023-04-22,ing040,"Caramel Filling",56.25,0.00
2023-04-22,ing041,"Chocolate Syrup",100.00,0.00
2023-04-22,ing042,"Espresso Panna Base",84.62,0.00
2023-04-22,ing043,"Vanilla Syrup",100.00,0.00
2023-04-22,ing046,"Mango Sticky Rice Mix",90.00,0.00
2023-04-22,ing048,"Cold Brew Coffee 1.5L",83.33,4.17
2023-04-22,ing049,"Ginger Fizz 33cl",54.88,3.66
2023-04-22,ing051,"Lime Mint Sparkle 33cl",85.00,8.75
2023-04-22,ing052,"Lime Mint Sparkle 1.5L",51.85,5.56
2023-04-22,ing053,"Berry Kombucha 33cl",78.21,2.56
2023-04-22,ing054,"Berry Kombucha 1.5L",76.92,9.62
2023-04-23,ing001,"Flatbread Dough (8-pack)",5.26,15.79
2023-04-23,ing002,"Roasted Red Peppers",86.36,4.55
2023-04-23,ing003,"Goat Cheese",60.00,13.33
2023-04-23,ing004,"Black Olives",96.30,3.70
2023-04-23,ing005,"Sun-Dried Tomatoes",83.33,5.56
2023-04-23,ing006,"Spicy Chicken",100.00,0.00
