transaction_id,ing_id,transaction_date,transaction_type,change_qty,supplier_id,previous_receipt_date,order_burst_days
txn04589,ing015,2024-04-26,PURCHASE_ORDER,8,sup004,2024-04-03,23
txn04803,ing015,2024-05-16,PURCHASE_ORDER,8,sup002,2024-04-29,17
txn05061,ing015,2024-06-11,PURCHASE_ORDER,8,sup002,2024-05-19,23
txn05295,ing015,2024-07-04,PURCHASE_ORDER,8,sup004,2024-06-14,20
txn05553,ing015,2024-07-28,PURCHASE_ORDER,8,sup004,2024-07-07,21
txn05691,ing015,2024-08-11,PURCHASE_ORDER,8,sup004,2024-07-31,11
txn05860,ing015,2024-08-27,PURCHASE_ORDER,8,sup004,2024-08-14,13
txn06139,ing015,2024-09-25,PURCHASE_ORDER,8,sup002,2024-08-30,26
txn06364,ing015,2024-10-18,PURCHASE_ORDER,8,sup002,2024-09-28,20
txn06560,ing015,2024-11-06,PURCHASE_ORDER,8,sup002,2024-10-21,16
txn06773,ing015,2024-11-28,PURCHASE_ORDER,8,sup002,2024-11-09,19
txn07016,ing015,2024-12-23,PURCHASE_ORDER,8,sup002,2024-12-01,22
txn07276,ing015,2025-01-17,PURCHASE_ORDER,8,sup002,2024-12-26,22
txn07443,ing015,2025-01-31,PURCHASE_ORDER,8,sup004,2025-01-20,11
txn07658,ing015,2025-02-21,PURCHASE_ORDER,8,sup002,2025-02-03,18
txn07823,ing015,2025-03-09,PURCHASE_ORDER,8,sup002,2025-02-24,13
txn08014,ing015,2025-03-26,PURCHASE_ORDER,8,sup002,2025-03-12,14
txn08253,ing015,2025-04-18,PURCHASE_ORDER,8,sup002,2025-03-29,20
txn08483,ing015,2025-05-12,PURCHASE_ORDER,8,sup002,2025-04-21,21
txn08754,ing015,2025-06-07,PURCHASE_ORDER,8,sup002,2025-05-15,23
txn08921,ing015,2025-06-25,PURCHASE_ORDER,8,sup002,2025-06-10,15
txn09148,ing015,2025-07-17,PURCHASE_ORDER,8,sup004,2025-06-28,19
txn09448,ing015,2025-08-14,PURCHASE_ORDER,8,sup004,2025-07-20,25
txn09583,ing015,2025-08-26,PURCHASE_ORDER,8,sup004,2025-08-17,9
txn09808,ing015,2025-09-17,PURCHASE_ORDER,8,sup004,2025-08-29,19
txn10118,ing015,2025-10-16,PURCHASE_ORDER,8,sup004,2025-09-20,26
txn00154,ing016,2023-03-06,PURCHASE_ORDER,11,sup007,2023-02-28,6
txn00236,ing016,2023-03-14,PURCHASE_ORDER,10,sup002,2023-03-09,5
txn00302,ing016,2023-03-21,PURCHASE_ORDER,11,sup002,2023-03-18,3
txn00390,ing016,2023-03-29,PURCHASE_ORDER,11,sup007,2023-03-25,4
txn00457,ing016,2023-04-04,PURCHASE_ORDER,10,sup002,2023-04-01,3
txn00546,ing016,2023-04-12,PURCHASE_ORDER,10,sup007,2023-04-08,4
txn00611,ing016,2023-04-18,PURCHASE_ORDER,10,sup007,2023-04-15,3
txn00696,ing016,2023-04-26,PURCHASE_ORDER,11,sup002,2023-04-21,5
txn00785,ing016,2023-05-05,PURCHASE_ORDER,10,sup007,2023-04-30,5
txn00848,ing016,2023-05-11,PURCHASE_ORDER,10,sup007,2023-05-08,3
txn00941,ing016,2023-05-20,PURCHASE_ORDER,10,sup007,2023-05-14,6
txn01019,ing016,2023-05-28,PURCHASE_ORDER,10,sup002,2023-05-23,5
txn01111,ing016,2023-06-05,PURCHASE_ORDER,10,sup002,2023-06-01,4
txn01186,ing016,2023-06-12,PURCHASE_ORDER,10,sup007,2023-06-09,3
txn01263,ing016,2023-06-19,PURCHASE_ORDER,10,sup002,2023-06-15,4
txn01345,ing016,2023-06-27,PURCHASE_ORDER,10,sup007,2023-06-23,4
txn01418,ing016,2023-07-04,PURCHASE_ORDER,10,sup002,2023-06-30,4
txn01480,ing016,2023-07-10,PURCHASE_ORDER,10,sup002,2023-07-08,2
txn01587,ing016,2023-07-19,PURCHASE_ORDER,10,sup002,2023-07-14,5
txn01654,ing016,2023-07-25,PURCHASE_ORDER,10,sup002,2023-07-23,2
txn01754,ing016,2023-08-03,PURCHASE_ORDER,10,sup007,2023-07-29,5
txn01828,ing016,2023-08-10,PURCHASE_ORDER,10,sup007,2023-08-06,4
txn01891,ing016,2023-08-17,PURCHASE_ORDER,10,sup002,2023-08-13,4
txn01975,ing016,2023-08-25,PURCHASE_ORDER,11,sup007,2023-08-21,4
txn02076,ing016,2023-09-03,PURCHASE_ORDER,10,sup002,2023-08-28,6
txn02166,ing016,2023-09-11,PURCHASE_ORDER,10,sup007,2023-09-07,4
txn02265,ing016,2023-09-21,PURCHASE_ORDER,10,sup002,2023-09-14,7
txn02362,ing016,2023-09-30,PURCHASE_ORDER,11,sup002,2023-09-25,5
txn02453,ing016,2023-10-08,PURCHASE_ORDER,10,sup007,2023-10-04,4
txn02539,ing016,2023-10-16,PURCHASE_ORDER,10,sup007,2023-10-11,5
txn02614,ing016,2023-10-23,PURCHASE_ORDER,10,sup007,2023-10-19,4
txn02688,ing016,2023-10-30,PURCHASE_ORDER,11,sup007,2023-10-26,4
txn02769,ing016,2023-11-07,PURCHASE_ORDER,11,sup002,2023-11-02,5
txn02856,ing016,2023-11-16,PURCHASE_ORDER,10,sup002,2023-11-11,5
txn02948,ing016,2023-11-25,PURCHASE_ORDER,10,sup002,2023-11-20,5
txn03029,ing016,2023-12-02,PURCHASE_ORDER,11,sup007,2023-11-29,3
txn03110,ing016,2023-12-09,PURCHASE_ORDER,10,sup002,2023-12-05,4
txn03202,ing016,2023-12-18,PURCHASE_ORDER,10,sup007,2023-12-13,5
txn03279,ing016,2023-12-25,PURCHASE_ORDER,10,sup007,2023-12-21,4
txn03342,ing016,2023-12-31,PURCHASE_ORDER,11,sup002,2023-12-28,3
txn03418,ing016,2024-01-07,PURCHASE_ORDER,10,sup007,2024-01-04,3
txn03501,ing016,2024-01-15,PURCHASE_ORDER,10,sup002,2024-01-10,5
txn03609,ing016,2024-01-24,PURCHASE_ORDER,10,sup002,2024-01-19,5
txn03683,ing016,2024-01-31,PURCHASE_ORDER,10,sup007,2024-01-28,3
txn03769,ing016,2024-02-08,PURCHASE_ORDER,10,sup002,2024-02-03,5
txn03833,ing016,2024-02-15,PURCHASE_ORDER,10,sup002,2024-02-12,3
txn03921,ing016,2024-02-22,PURCHASE_ORDER,10,sup007,2024-02-19,3
txn03991,ing016,2024-03-01,PURCHASE_ORDER,10,sup007,2024-02-25,5
txn04057,ing016,2024-03-07,PURCHASE_ORDER,10,sup002,2024-03-04,3
txn04120,ing016,2024-03-13,PURCHASE_ORDER,10,sup007,2024-03-11,2
txn04208,ing016,2024-03-21,PURCHASE_ORDER,11,sup007,2024-03-16,5
txn04261,ing016,2024-03-26,PURCHASE_ORDER,10,sup002,2024-03-24,2
txn04356,ing016,2024-04-03,PURCHASE_ORDER,10,sup002,2024-03-30,4
txn04456,ing016,2024-04-13,PURCHASE_ORDER,10,sup007,2024-04-07,6
txn04533,ing016,2024-04-21,PURCHASE_ORDER,11,sup002,2024-04-16,5
txn04634,ing016,2024-04-30,PURCHASE_ORDER,10,sup002,2024-04-25,5
txn04719,ing016,2024-05-08,PURCHASE_ORDER,10,sup007,2024-05-04,4
txn04774,ing016,2024-05-14,PURCHASE_ORDER,10,sup002,2024-05-11,3
txn04881,ing016,2024-05-24,PURCHASE_ORDER,11,sup007,2024-05-18,6
txn04963,ing016,2024-06-01,PURCHASE_ORDER,10,sup002,2024-05-27,5
txn05040,ing016,2024-06-09,PURCHASE_ORDER,10,sup002,2024-06-05,4
txn05116,ing016,2024-06-16,PURCHASE_ORDER,11,sup007,2024-06-13,3
txn05196,ing016,2024-06-23,PURCHASE_ORDER,10,sup007,2024-06-19,4
txn05281,ing016,2024-07-02,PURCHASE_ORDER,10,sup002,2024-06-26,6
txn05382,ing016,2024-07-11,PURCHASE_ORDER,11,sup002,2024-07-06,5
txn05460,ing016,2024-07-19,PURCHASE_ORDER,11,sup002,2024-07-15,4
txn05554,ing016,2024-07-28,PURCHASE_ORDER,10,sup002,2024-07-23,5
txn05622,ing016,2024-08-04,PURCHASE_ORDER,10,sup002,2024-08-01,3
txn05692,ing016,2024-08-11,PURCHASE_ORDER,10,sup002,2024-08-08,3
txn05767,ing016,2024-08-18,PURCHASE_ORDER,10,sup002,2024-08-15,3
txn05848,ing016,2024-08-26,PURCHASE_ORDER,10,sup002,2024-08-22,4
txn05935,ing016,2024-09-04,PURCHASE_ORDER,11,sup002,2024-08-30,5
txn06008,ing016,2024-09-12,PURCHASE_ORDER,10,sup007,2024-09-08,4
txn06118,ing016,2024-09-23,PURCHASE_ORDER,10,sup002,2024-09-15,8
txn06199,ing016,2024-10-01,PURCHASE_ORDER,10,sup007,2024-09-27,4
txn06270,ing016,2024-10-08,PURCHASE_ORDER,10,sup002,2024-10-04,4
txn06355,ing016,2024-10-17,PURCHASE_ORDER,11,sup007,2024-10-12,5
txn06431,ing016,2024-10-24,PURCHASE_ORDER,10,sup002,2024-10-20,4
txn06517,ing016,2024-11-02,PURCHASE_ORDER,10,sup002,2024-10-28,5
txn06579,ing016,2024-11-08,PURCHASE_ORDER,10,sup007,2024-11-06,2
txn06657,ing016,2024-11-16,PURCHASE_ORDER,10,sup002,2024-11-11,5
txn06737,ing016,2024-11-24,PURCHASE_ORDER,10,sup002,2024-11-20,4
txn06810,ing016,2024-12-02,PURCHASE_ORDER,11,sup002,2024-11-28,4
txn06898,ing016,2024-12-11,PURCHASE_ORDER,10,sup007,2024-12-06,5
txn06987,ing016,2024-12-20,PURCHASE_ORDER,10,sup002,2024-12-14,6
txn07079,ing016,2024-12-29,PURCHASE_ORDER,11,sup002,2024-12-24,5
txn07155,ing016,2025-01-05,PURCHASE_ORDER,11,sup007,2025-01-02,3
txn07225,ing016,2025-01-12,PURCHASE_ORDER,10,sup007,2025-01-08,4
txn07314,ing016,2025-01-20,PURCHASE_ORDER,10,sup007,2025-01-15,5
txn07393,ing016,2025-01-27,PURCHASE_ORDER,11,sup007,2025-01-23,4
txn07494,ing016,2025-02-05,PURCHASE_ORDER,10,sup002,2025-01-30,6
txn07587,ing016,2025-02-14,PURCHASE_ORDER,10,sup007,2025-02-09,5
txn07659,ing016,2025-02-21,PURCHASE_ORDER,11,sup002,2025-02-17,4
txn07721,ing016,2025-02-27,PURCHASE_ORDER,10,sup002,2025-02-25,2
txn07806,ing016,2025-03-07,PURCHASE_ORDER,11,sup007,2025-03-03,4
txn07866,ing016,2025-03-12,PURCHASE_ORDER,10,sup007,2025-03-10,2
txn07940,ing016,2025-03-19,PURCHASE_ORDER,10,sup007,2025-03-15,4
txn08040,ing016,2025-03-28,PURCHASE_ORDER,10,sup002,2025-03-22,6
txn08118,ing016,2025-04-04,PURCHASE_ORDER,10,sup002,2025-04-01,3
txn08195,ing016,2025-04-12,PURCHASE_ORDER,11,sup007,2025-04-08,4
txn08272,ing016,2025-04-20,PURCHASE_ORDER,10,sup007,2025-04-15,5
txn08370,ing016,2025-04-30,PURCHASE_ORDER,10,sup007,2025-04-23,7
txn08426,ing016,2025-05-06,PURCHASE_ORDER,10,sup007,2025-05-03,3
txn08489,ing016,2025-05-13,PURCHASE_ORDER,10,sup002,2025-05-09,4
txn08585,ing016,2025-05-22,PURCHASE_ORDER,10,sup007,2025-05-17,5
txn08673,ing016,2025-05-31,PURCHASE_ORDER,11,sup002,2025-05-25,6
txn08755,ing016,2025-06-07,PURCHASE_ORDER,10,sup002,2025-06-04,3
txn08848,ing016,2025-06-17,PURCHASE_ORDER,11,sup002,2025-06-11,6
txn08922,ing016,2025-06-25,PURCHASE_ORDER,11,sup007,2025-06-21,4
txn09006,ing016,2025-07-03,PURCHASE_ORDER,10,sup007,2025-06-28,5
txn09067,ing016,2025-07-09,PURCHASE_ORDER,10,sup002,2025-07-06,3
txn09137,ing016,2025-07-16,PURCHASE_ORDER,10,sup007,2025-07-13,3
txn09247,ing016,2025-07-25,PURCHASE_ORDER,10,sup002,2025-07-19,6
txn09330,ing016,2025-08-03,PURCHASE_ORDER,10,sup007,2025-07-29,5
txn09425,ing016,2025-08-12,PURCHASE_ORDER,11,sup002,2025-08-06,6
txn09511,ing016,2025-08-19,PURCHASE_ORDER,10,sup002,2025-08-16,3
txn09598,ing016,2025-08-27,PURCHASE_ORDER,11,sup002,2025-08-23,4
txn09689,ing016,2025-09-05,PURCHASE_ORDER,10,sup007,2025-08-31,5
txn09777,ing016,2025-09-14,PURCHASE_ORDER,10,sup007,2025-09-08,6
txn09857,ing016,2025-09-21,PURCHASE_ORDER,10,sup007,2025-09-17,4
txn09927,ing016,2025-09-28,PURCHASE_ORDER,10,sup002,2025-09-24,4
txn10015,ing016,2025-10-06,PURCHASE_ORDER,10,sup007,2025-10-02,4
txn10087,ing016,2025-10-13,PURCHASE_ORDER,10,sup002,2025-10-09,4
txn10196,ing016,2025-10-23,PURCHASE_ORDER,11,sup007,2025-10-17,6
txn00471,ing017,2023-04-05,PURCHASE_ORDER,4,sup002,2023-03-18,18
txn01164,ing017,2023-06-10,PURCHASE_ORDER,4,sup002,2023-04-07,64
txn01468,ing017,2023-07-09,PURCHASE_ORDER,4,sup002,2023-06-12,27
txn01963,ing017,2023-08-24,PURCHASE_ORDER,4,sup007,2023-07-11,44
txn02656,ing017,2023-10-27,PURCHASE_ORDER,4,sup007,2023-08-27,61
txn03111,ing017,2023-12-09,PURCHASE_ORDER,4,sup002,2023-10-30,40
txn03550,ing017,2024-01-19,PURCHASE_ORDER,4,sup007,2023-12-11,39
txn03825,ing017,2024-02-14,PURCHASE_ORDER,4,sup002,2024-01-22,23
txn04040,ing017,2024-03-05,PURCHASE_ORDER,4,sup002,2024-02-16,18
txn04209,ing017,2024-03-21,PURCHASE_ORDER,4,sup007,2024-03-07,14
txn04590,ing017,2024-04-26,PURCHASE_ORDER,4,sup002,2024-03-24,33
txn05062,ing017,2024-06-11,PURCHASE_ORDER,4,sup002,2024-04-28,44
txn05531,ing017,2024-07-26,PURCHASE_ORDER,4,sup007,2024-06-13,43
txn05849,ing017,2024-08-26,PURCHASE_ORDER,4,sup002,2024-07-29,28
txn06388,ing017,2024-10-20,PURCHASE_ORDER,4,sup007,2024-08-28,53
txn06671,ing017,2024-11-17,PURCHASE_ORDER,4,sup007,2024-10-23,25
txn07017,ing017,2024-12-23,PURCHASE_ORDER,4,sup002,2024-11-20,33
txn07315,ing017,2025-01-20,PURCHASE_ORDER,4,sup002,2024-12-25,26
txn07645,ing017,2025-02-20,PURCHASE_ORDER,4,sup007,2025-01-22,29
txn07838,ing017,2025-03-10,PURCHASE_ORDER,4,sup002,2025-02-23,15
txn08105,ing017,2025-04-03,PURCHASE_ORDER,4,sup007,2025-03-12,22
txn08501,ing017,2025-05-14,PURCHASE_ORDER,4,sup007,2025-04-06,38
txn08967,ing017,2025-06-29,PURCHASE_ORDER,4,sup007,2025-05-17,43
txn09351,ing017,2025-08-05,PURCHASE_ORDER,4,sup007,2025-07-02,34
txn09809,ing017,2025-09-17,PURCHASE_ORDER,4,sup007,2025-08-08,40
txn00023,ing018,2023-02-21,PURCHASE_ORDER,8,sup004,2023-02-20,1
txn00062,ing018,2023-02-25,PURCHASE_ORDER,14,sup004,2023-02-20,5
txn00104,ing018,2023-03-01,PURCHASE_ORDER,16,sup004,2023-02-25,4
txn00145,ing018,2023-03-05,PURCHASE_ORDER,9,sup004,2023-03-01,4
txn00182,ing018,2023-03-09,PURCHASE_ORDER,7,sup004,2023-03-05,4
txn00226,ing018,2023-03-13,PURCHASE_ORDER,9,sup004,2023-03-09,4
txn00259,ing018,2023-03-17,PURCHASE_ORDER,10,sup004,2023-03-13,4
txn00303,ing018,2023-03-21,PURCHASE_ORDER,8,sup004,2023-03-17,4
txn00349,ing018,2023-03-25,PURCHASE_ORDER,14,sup004,2023-03-21,4
txn00391,ing018,2023-03-29,PURCHASE_ORDER,17,sup004,2023-03-25,4
txn00433,ing018,2023-04-02,PURCHASE_ORDER,9,sup004,2023-03-29,4
txn00482,ing018,2023-04-06,PURCHASE_ORDER,10,sup004,2023-04-02,4
txn00530,ing018,2023-04-10,PURCHASE_ORDER,9,sup004,2023-04-06,4
txn00568,ing018,2023-04-14,PURCHASE_ORDER,7,sup004,2023-04-10,4
txn00612,ing018,2023-04-18,PURCHASE_ORDER,7,sup004,2023-04-14,4
txn00654,ing018,2023-04-22,PURCHASE_ORDER,9,sup004,2023-04-18,4
txn00697,ing018,2023-04-26,PURCHASE_ORDER,14,sup004,2023-04-22,4
txn00730,ing018,2023-04-30,PURCHASE_ORDER,8,sup004,2023-04-26,4
txn00775,ing018,2023-05-04,PURCHASE_ORDER,7,sup004,2023-04-30,4
txn00823,ing018,2023-05-08,PURCHASE_ORDER,15,sup004,2023-05-04,4
txn00858,ing018,2023-05-12,PURCHASE_ORDER,9,sup004,2023-05-08,4
txn00900,ing018,2023-05-16,PURCHASE_ORDER,13,sup004,2023-05-12,4
txn00942,ing018,2023-05-20,PURCHASE_ORDER,5,sup004,2023-05-16,4
txn00977,ing018,2023-05-24,PURCHASE_ORDER,10,sup004,2023-05-20,4
txn01020,ing018,2023-05-28,PURCHASE_ORDER,6,sup004,2023-05-24,4
txn01058,ing018,2023-06-01,PURCHASE_ORDER,7,sup004,2023-05-28,4
txn01112,ing018,2023-06-05,PURCHASE_ORDER,11,sup004,2023-06-01,4
txn01150,ing018,2023-06-09,PURCHASE_ORDER,12,sup004,2023-06-05,4
txn01197,ing018,2023-06-13,PURCHASE_ORDER,7,sup004,2023-06-09,4
txn01238,ing018,2023-06-17,PURCHASE_ORDER,9,sup004,2023-06-13,4
txn01283,ing018,2023-06-21,PURCHASE_ORDER,8,sup004,2023-06-17,4
txn01327,ing018,2023-06-25,PURCHASE_ORDER,11,sup004,2023-06-21,4
txn01366,ing018,2023-06-29,PURCHASE_ORDER,13,sup004,2023-06-25,4
txn01411,ing018,2023-07-03,PURCHASE_ORDER,8,sup004,2023-06-29,4
txn01444,ing018,2023-07-07,PURCHASE_ORDER,11,sup004,2023-07-03,4
txn01496,ing018,2023-07-11,PURCHASE_ORDER,11,sup004,2023-07-07,4
txn01547,ing018,2023-07-15,PURCHASE_ORDER,14,sup004,2023-07-11,4
txn01588,ing018,2023-07-19,PURCHASE_ORDER,15,sup004,2023-07-15,4
txn01634,ing018,2023-07-23,PURCHASE_ORDER,14,sup004,2023-07-19,4
txn01676,ing018,2023-07-27,PURCHASE_ORDER,5,sup004,2023-07-23,4
txn01716,ing018,2023-07-31,PURCHASE_ORDER,10,sup004,2023-07-27,4
txn01765,ing018,2023-08-04,PURCHASE_ORDER,14,sup004,2023-07-31,4
txn01808,ing018,2023-08-08,PURCHASE_ORDER,9,sup004,2023-08-04,4
txn01845,ing018,2023-08-12,PURCHASE_ORDER,8,sup004,2023-08-08,4
txn01886,ing018,2023-08-16,PURCHASE_ORDER,12,sup004,2023-08-12,4
txn01924,ing018,2023-08-20,PURCHASE_ORDER,5,sup004,2023-08-16,4
txn01964,ing018,2023-08-24,PURCHASE_ORDER,7,sup004,2023-08-20,4
txn02010,ing018,2023-08-28,PURCHASE_ORDER,4,sup004,2023-08-24,4
txn02052,ing018,2023-09-01,PURCHASE_ORDER,11,sup004,2023-08-28,4
txn02098,ing018,2023-09-05,PURCHASE_ORDER,4,sup004,2023-09-01,4
txn02147,ing018,2023-09-09,PURCHASE_ORDER,11,sup004,2023-09-05,4
txn02189,ing018,2023-09-13,PURCHASE_ORDER,8,sup004,2023-09-09,4
txn02226,ing018,2023-09-17,PURCHASE_ORDER,11,sup004,2023-09-13,4
txn02266,ing018,2023-09-21,PURCHASE_ORDER,11,sup004,2023-09-17,4
txn02308,ing018,2023-09-25,PURCHASE_ORDER,9,sup004,2023-09-21,4
txn02351,ing018,2023-09-29,PURCHASE_ORDER,9,sup004,2023-09-25,4
txn02408,ing018,2023-10-04,PURCHASE_ORDER,12,sup004,2023-10-03,1
txn02454,ing018,2023-10-08,PURCHASE_ORDER,7,sup004,2023-10-03,5
txn02497,ing018,2023-10-12,PURCHASE_ORDER,4,sup004,2023-10-08,4
txn02540,ing018,2023-10-16,PURCHASE_ORDER,7,sup004,2023-10-12,4
txn02581,ing018,2023-10-20,PURCHASE_ORDER,11,sup004,2023-10-16,4
txn02624,ing018,2023-10-24,PURCHASE_ORDER,6,sup004,2023-10-20,4
txn02669,ing018,2023-10-28,PURCHASE_ORDER,8,sup004,2023-10-24,4
txn02711,ing018,2023-11-01,PURCHASE_ORDER,11,sup004,2023-10-28,4
txn02749,ing018,2023-11-05,PURCHASE_ORDER,5,sup004,2023-11-01,4
txn02789,ing018,2023-11-09,PURCHASE_ORDER,7,sup004,2023-11-05,4
txn02829,ing018,2023-11-13,PURCHASE_ORDER,9,sup004,2023-11-09,4
txn02866,ing018,2023-11-17,PURCHASE_ORDER,7,sup004,2023-11-13,4
txn02910,ing018,2023-11-21,PURCHASE_ORDER,10,sup004,2023-11-17,4
txn02949,ing018,2023-11-25,PURCHASE_ORDER,10,sup004,2023-11-21,4
txn02997,ing018,2023-11-29,PURCHASE_ORDER,11,sup004,2023-11-25,4
txn03039,ing018,2023-12-03,PURCHASE_ORDER,8,sup004,2023-11-29,4
txn03087,ing018,2023-12-07,PURCHASE_ORDER,9,sup004,2023-12-03,4
txn03137,ing018,2023-12-11,PURCHASE_ORDER,9,sup004,2023-12-07,4
txn03176,ing018,2023-12-15,PURCHASE_ORDER,5,sup004,2023-12-11,4
txn03213,ing018,2023-12-19,PURCHASE_ORDER,11,sup004,2023-12-15,4
txn03256,ing018,2023-12-23,PURCHASE_ORDER,8,sup004,2023-12-19,4
txn03304,ing018,2023-12-27,PURCHASE_ORDER,7,sup004,2023-12-23,4
txn03343,ing018,2023-12-31,PURCHASE_ORDER,6,sup004,2023-12-27,4
txn03387,ing018,2024-01-04,PURCHASE_ORDER,7,sup004,2023-12-31,4
txn03427,ing018,2024-01-08,PURCHASE_ORDER,7,sup004,2024-01-04,4
txn03477,ing018,2024-01-12,PURCHASE_ORDER,4,sup004,2024-01-08,4
txn03517,ing018,2024-01-16,PURCHASE_ORDER,11,sup004,2024-01-12,4
txn03556,ing018,2024-01-20,PURCHASE_ORDER,9,sup004,2024-01-16,4
txn03610,ing018,2024-01-24,PURCHASE_ORDER,6,sup004,2024-01-20,4
txn03653,ing018,2024-01-28,PURCHASE_ORDER,12,sup004,2024-01-24,4
txn03695,ing018,2024-02-01,PURCHASE_ORDER,6,sup004,2024-01-28,4
txn03733,ing018,2024-02-05,PURCHASE_ORDER,10,sup004,2024-02-01,4
txn03775,ing018,2024-02-09,PURCHASE_ORDER,4,sup004,2024-02-05,4
txn03812,ing018,2024-02-13,PURCHASE_ORDER,4,sup004,2024-02-09,4
txn03861,ing018,2024-02-17,PURCHASE_ORDER,8,sup004,2024-02-13,4
txn03909,ing018,2024-02-21,PURCHASE_ORDER,12,sup004,2024-02-17,4
txn03947,ing018,2024-02-25,PURCHASE_ORDER,11,sup004,2024-02-21,4
txn03982,ing018,2024-02-29,PURCHASE_ORDER,6,sup004,2024-02-25,4
txn04030,ing018,2024-03-04,PURCHASE_ORDER,6,sup004,2024-02-29,4
txn04070,ing018,2024-03-08,PURCHASE_ORDER,10,sup004,2024-03-04,4
txn04107,ing018,2024-03-12,PURCHASE_ORDER,10,sup004,2024-03-08,4
txn04157,ing018,2024-03-16,PURCHASE_ORDER,6,sup004,2024-03-12,4
txn04196,ing018,2024-03-20,PURCHASE_ORDER,11,sup004,2024-03-16,4
txn04240,ing018,2024-03-24,PURCHASE_ORDER,8,sup004,2024-03-20,4
txn04283,ing018,2024-03-28,PURCHASE_ORDER,14,sup004,2024-03-24,4
txn04330,ing018,2024-04-01,PURCHASE_ORDER,7,sup004,2024-03-28,4
txn04376,ing018,2024-04-05,PURCHASE_ORDER,9,sup004,2024-04-01,4
txn04417,ing018,2024-04-09,PURCHASE_ORDER,9,sup004,2024-04-05,4
txn04457,ing018,2024-04-13,PURCHASE_ORDER,11,sup004,2024-04-09,4
txn04495,ing018,2024-04-17,PURCHASE_ORDER,11,sup004,2024-04-13,4
txn04534,ing018,2024-04-21,PURCHASE_ORDER,12,sup004,2024-04-17,4
txn04580,ing018,2024-04-25,PURCHASE_ORDER,12,sup004,2024-04-21,4
txn04624,ing018,2024-04-29,PURCHASE_ORDER,9,sup004,2024-04-25,4
txn04663,ing018,2024-05-03,PURCHASE_ORDER,6,sup004,2024-04-29,4
txn04706,ing018,2024-05-07,PURCHASE_ORDER,4,sup004,2024-05-03,4
txn04749,ing018,2024-05-11,PURCHASE_ORDER,11,sup004,2024-05-07,4
txn04793,ing018,2024-05-15,PURCHASE_ORDER,11,sup004,2024-05-11,4
txn04839,ing018,2024-05-19,PURCHASE_ORDER,8,sup004,2024-05-15,4
txn04876,ing018,2024-05-23,PURCHASE_ORDER,10,sup004,2024-05-19,4
txn04912,ing018,2024-05-27,PURCHASE_ORDER,5,sup004,2024-05-23,4
txn04956,ing018,2024-05-31,PURCHASE_ORDER,9,sup004,2024-05-27,4
txn04998,ing018,2024-06-04,PURCHASE_ORDER,12,sup004,2024-05-31,4
txn05031,ing018,2024-06-08,PURCHASE_ORDER,7,sup004,2024-06-04,4
txn05068,ing018,2024-06-12,PURCHASE_ORDER,9,sup004,2024-06-08,4
txn05117,ing018,2024-06-16,PURCHASE_ORDER,9,sup004,2024-06-12,4
txn05169,ing018,2024-06-20,PURCHASE_ORDER,5,sup004,2024-06-16,4
txn05206,ing018,2024-06-24,PURCHASE_ORDER,14,sup004,2024-06-20,4
txn05238,ing018,2024-06-28,PURCHASE_ORDER,10,sup004,2024-06-24,4
txn05282,ing018,2024-07-02,PURCHASE_ORDER,9,sup004,2024-06-28,4
txn05318,ing018,2024-07-06,PURCHASE_ORDER,4,sup004,2024-07-02,4
txn05370,ing018,2024-07-10,PURCHASE_ORDER,11,sup004,2024-07-06,4
txn05412,ing018,2024-07-14,PURCHASE_ORDER,10,sup004,2024-07-10,4
txn05449,ing018,2024-07-18,PURCHASE_ORDER,15,sup004,2024-07-14,4
txn05493,ing018,2024-07-22,PURCHASE_ORDER,4,sup004,2024-07-18,4
txn05532,ing018,2024-07-26,PURCHASE_ORDER,10,sup004,2024-07-22,4
txn05576,ing018,2024-07-30,PURCHASE_ORDER,12,sup004,2024-07-26,4
txn05606,ing018,2024-08-03,PURCHASE_ORDER,9,sup004,2024-07-30,4
txn05655,ing018,2024-08-07,PURCHASE_ORDER,6,sup004,2024-08-03,4
txn05700,ing018,2024-08-12,PURCHASE_ORDER,11,sup004,2024-08-11,1
txn05746,ing018,2024-08-16,PURCHASE_ORDER,6,sup004,2024-08-11,5
txn05791,ing018,2024-08-20,PURCHASE_ORDER,10,sup004,2024-08-16,4
txn05832,ing018,2024-08-24,PURCHASE_ORDER,7,sup004,2024-08-20,4
txn05876,ing018,2024-08-28,PURCHASE_ORDER,5,sup004,2024-08-24,4
txn05911,ing018,2024-09-01,PURCHASE_ORDER,11,sup004,2024-08-28,4
txn05945,ing018,2024-09-05,PURCHASE_ORDER,9,sup004,2024-09-01,4
txn05984,ing018,2024-09-09,PURCHASE_ORDER,7,sup004,2024-09-05,4
txn06026,ing018,2024-09-13,PURCHASE_ORDER,8,sup004,2024-09-09,4
txn06061,ing018,2024-09-17,PURCHASE_ORDER,7,sup004,2024-09-13,4
txn06095,ing018,2024-09-21,PURCHASE_ORDER,10,sup004,2024-09-17,4
txn06140,ing018,2024-09-25,PURCHASE_ORDER,15,sup004,2024-09-21,4
txn06181,ing018,2024-09-29,PURCHASE_ORDER,11,sup004,2024-09-25,4
txn06219,ing018,2024-10-03,PURCHASE_ORDER,15,sup004,2024-09-29,4
txn06257,ing018,2024-10-07,PURCHASE_ORDER,9,sup004,2024-10-03,4
